"Grønlandsbanken, Aktieselskab",272.00,289.00,295.00,296.00,338.00,348.00,360.00,363.00,348.00,386.00,425.00,453.00,482.00,492.00,505.00,508.00,515.00,532.00,555.00,599.00
Gudme Raaschou Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
Hals Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Hårslev Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Hassing-Villerslev Sparekasse,0.00,0.00,,,,,,,,,,,,,,,,,,
Helgenæs Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,
Hellevad-Ørum Sparekasse,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,
Helligsø-Gettrup Sparekasse,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,
Holstebro Andelskasse J.A.K,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,
Hover Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
Hunstrup-Østerild Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,
HVIDBJERG BANK A/S,,,,,,,,,,,,,,,,,,,,432.00
Hvidbjerg Bank. Aktieselskab,259.00,280.00,346.00,408.00,431.00,457.00,499.00,537.00,546.00,552.00,500.00,445.00,220.00,204.00,229.00,273.00,301.00,338.00,363.00,
Hvidbjerg-Ørum Sparekasse,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,
Hvilsager-Lime Sparekasse,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,
J.A.K. Andelskassen Varde,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,
J.A.K. Østfyns Andelskasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
"JAK-Andelskassen, Hjørring",0.00,0.00,,,,,,,,,,,,,,,,,,
Jelling Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
Jelstrup-Lyngby Sparekasse,0.00,,,,,,,,,,,,,,,,,,,
Jerslev Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
Jutlander Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,"2,369.00","2,774.00","2,783.00","2,830.00","2,773.00","2,586.00","2,600.00","2,645.00","2,648.00","2,846.00",3.00,"3,264.00",,"3,782.00"
Jyske Bank A/S,785.00,849.00,888.00,"1,089.00","1,232.00","1,516.00","1,689.00","1,833.00","2,022.00","1,928.00","2,060.00","2,140.00","2,195.00","2,450.00","2,902.00","3,173.00","3,480.00","3,736.00","3,898.00","4,336.00"
Klim Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Københavns Andelskasse,0.00,410.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
Kongsted Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
Kreditbanken A/S,852.00,916.00,"1,002.00","1,177.00","1,324.00","1,530.00","1,749.00","1,976.00","2,089.00","2,113.00","2,190.00","2,232.00","2,273.00","2,326.00","2,433.00","2,580.00","2,753.00","3,087.00","3,387.00","3,864.00"
Lægernes Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
Lån & Spar Bank A/S,199.00,210.00,223.00,232.00,246.00,264.00,270.00,283.00,276.00,276.00,292.00,301.00,327.00,344.00,368.00,400.00,443.00,499.00,515.00,556.00
Langå Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Leasing Fyn Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"Løgumkloster, Sparekassen",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
Lokalbanken i Nordsjælland a/s,685.00,733.00,802.00,959.00,893.00,"1,042.00","1,197.00","1,320.00","1,098.00",,,,,,,,,,,
