Refsnæs Sparekasse,6.40,8.50,9.80,-0.70,-4.60,-0.90,7.40,1.60,-1.50,6.80,-8.00,-7.20,-3.90,-3.60,1.40,-5.40,3.00,,,
"Ringkjøbing Bank, Aktieselskabet",16.60,16.00,12.40,21.40,18.10,17.50,26.00,17.40,,,,,,,,,,,,
Ringkjøbing Landbobank. Aktieselskab,20.40,20.40,21.60,27.50,22.50,25.00,35.60,26.10,17.90,15.90,15.50,15.90,17.40,16.90,19.60,18.40,19.30,19.90,14.80,16.80
Rise Flemløse Sparekasse,12.40,-5.00,-4.70,-22.90,-8.10,2.80,27.40,12.80,-6.30,10.50,3.70,-3.40,5.40,8.50,11.10,10.10,6.50,11.40,3.17,12.91
"Rødding, J.A.K. Andelskasse",5.70,1.20,0.20,0.20,0.10,0.10,1.20,-6.20,,,,,,,,,,,,
Rønde Sparekasse,14.30,12.00,13.20,19.00,10.40,15.30,13.90,7.40,0.60,3.90,5.00,2.10,6.97,1.10,6.70,8.60,9.80,4.50,3.14,4.58
Roskilde Bank A/S,21.80,19.30,19.10,28.70,25.80,39.30,33.00,12.30,,,,,,,,,,,,
Roslev Sparekasse,5.70,-0.90,-3.60,12.10,15.30,16.20,,,,,,,,,,,,,,
Ryslinge Andelskasse,6.90,2.50,7.60,4.30,6.30,11.50,6.50,-1.80,-28.00,10.60,-49.00,,,,,,,,,
Salling Bank A/S,14.60,5.00,8.40,18.50,14.10,14.00,13.60,13.20,-1.60,1.30,5.30,-4.00,4.20,5.70,7.50,10.50,11.20,9.10,6.84,7.18
Sammenslutningen Danske Andelskasser,6.30,6.80,12.00,16.70,12.30,20.90,26.00,11.20,-14.40,-15.90,-17.70,,,,,,,,,
Saxo Bank A/S,,24.40,35.90,68.90,97.40,81.10,53.40,47.80,32.60,13.60,33.20,27.80,3.10,5.70,13.01,-19.15,9.82,11.50,19.70,0.70
Saxo Privatbank A/S,8.70,3.80,3.10,15.80,13.50,26.20,25.40,11.30,-75.00,-28.00,-77.50,-110.00,-80.40,-0.80,8.20,12.94,-2.50,15.40,,
Saxo Treasury Bank A/S,,-23.84,-24.90,-26.10,4.20,34.00,30.29,28.24,-4.35,-12.16,-53.20,,,,,,,,,
Sdr. Lem Andelskasse,10.80,-10.60,-11.30,11.70,9.00,,,,,,,,,,,,,,,
Skælskør Bank Aktieselskab,11.20,11.50,12.20,16.40,14.50,13.80,18.80,16.30,-46.30,-106.10,,,,,,,,,,
SkandiaBanken A/S,2.50,-17.50,,,,,,,,,,,,,,,,,,
Skandinaviska Enskilda Banken A/S,-8.20,-6.50,-2.60,11.40,4.30,6.30,5.40,14.80,9.60,9.70,8.10,8.10,,,,,,,,
Skjern Bank A/S,17.68,14.70,14.50,26.80,19.10,24.70,22.90,10.90,-15.30,-28.50,1.10,2.80,2.70,6.50,-10.30,9.10,16.40,18.30,19.50,17.30
"Slagelse, Andelskassen J.A.K.",5.40,3.20,2.80,10.23,11.09,4.37,-3.62,10.32,0.25,-8.28,-3.83,-22.70,-8.40,-48.66,-20.10,49.27,,,,
Snedsted-Nørhå Sparekasse,-3.40,15.50,12.50,9.30,12.90,,,,,,,,,,,,,,,
Snesere Sogns Spare- og Lånekasse,1.20,,,,,,,,,,,,,,,,,,,
Søby-Skader-Halling Sparekasse,10.20,8.10,16.30,6.00,13.90,10.70,11.10,7.00,-13.00,9.30,1.50,-1.00,4.50,10.40,6.60,-2.00,2.80,,,
Sønderhå-Hørsted Sparekasse,15.90,10.50,12.70,9.30,12.90,15.10,20.50,7.90,4.40,4.60,5.20,2.70,7.40,11.20,5.76,12.00,11.60,11.20,14.19,16.46
Spar Nord Bank A/S,19.80,2.70,7.90,15.30,17.30,22.60,30.20,21.20,2.50,3.80,3.20,7.60,5.30,10.70,10.20,14.20,12.33,14.19,12.11,13.68
Spar Salling Sparekasse,6.60,5.10,7.40,8.00,6.20,6.50,8.50,6.90,-6.20,-2.30,0.80,-12.70,,,,,,,,
Sparbank A/S,15.40,11.40,16.40,22.90,15.70,23.10,16.50,11.80,-25.30,-9.30,2.40,-27.30,,,,,,,,
Spare- og Laanekassen i Vium Sogn,3.55,0.80,3.40,-20.10,-111.10,,,,,,,,,,,,,,,
Sparebank Østjylland,13.00,12.60,10.30,9.10,8.80,10.10,12.00,7.80,-32.40,-28.00,-2.40,-33.70,,,,,,,,
Sparekassen Balling,8.40,6.10,7.30,5.70,5.20,9.10,11.70,10.00,-8.00,8.60,5.60,-1.30,7.70,-3.20,4.20,4.20,5.70,7.90,6.66,8.12
Sparekassen Bredebro,8.50,3.90,3.00,5.70,9.70,9.70,15.80,3.50,-4.90,0.90,2.80,2.10,3.30,1.30,1.90,2.50,0.90,9.10,0.49,7.45
Sparekassen Den lille Bikube,15.90,13.70,19.40,11.30,18.90,21.00,19.20,21.00,16.00,0.20,-5.90,-5.40,-1.40,-0.60,-0.90,7.20,4.40,2.00,-0.61,5.06
Sparekassen Djursland,11.20,3.60,4.40,11.90,10.40,9.50,5.60,3.40,-9.10,7.50,-3.70,-16.10,9.50,4.20,6.50,8.10,8.80,9.30,8.26,8.44
Sparekassen for Nr. Nebel og Omegn,19.70,17.20,16.60,17.10,-7.80,17.30,18.10,8.30,-0.50,-1.60,4.20,-13.70,4.60,8.60,7.80,3.40,8.70,12.10,7.49,11.96
Sparekassen Fyn A/S,13.70,11.90,15.20,23.80,25.20,27.50,30.70,23.10,7.70,1.30,-9.20,1.80,-62.30,1.50,9.00,5.20,,,,
Sparekassen Hobro,13.10,4.50,6.80,10.50,9.50,14.40,14.60,10.80,3.00,1.50,1.20,-3.00,-1.70,0.70,,,,,,
Sparekassen Hvetbo A/S,6.80,8.20,9.10,12.10,13.60,13.50,13.60,8.80,-25.10,6.90,1.20,-37.90,,,,,,,,
Sparekassen i Skals,11.80,8.90,5.10,7.80,8.00,9.80,13.70,10.40,1.30,1.80,0.60,-10.50,,,,,,,,
Sparekassen Kronjylland,8.90,6.40,7.40,22.30,12.50,17.70,14.80,14.10,-8.40,1.60,0.60,-1.80,6.50,6.70,5.00,8.70,8.90,10.70,7.60,11.60
Sparekassen Limfjorden,10.40,11.40,10.80,10.00,8.60,6.10,17.70,9.80,1.10,1.30,-13.10,-69.70,,,,,,,,
Sparekassen Midtdjurs,8.80,8.20,5.50,5.50,3.70,10.00,7.20,-3.60,-18.70,2.00,-21.80,,,,,,,,,
Sparekassen Nordmors,6.40,9.60,14.00,9.20,12.20,2.80,3.66,7.00,,,,,,,,,,,,
Sparekassen Sjælland-Fyn A/S,16.52,15.40,12.70,15.00,16.00,18.60,18.00,15.40,3.00,0.70,1.30,0.40,0.97,-47.80,7.90,6.50,7.90,10.00,7.80,7.70
Sparekassen Spar Mors,7.90,15.00,0.00,6.20,8.20,-2.80,9.10,3.30,,,,,,,,,,,,
Sparekassen Thy,12.70,7.40,7.70,9.70,9.60,11.10,16.50,9.30,1.60,2.90,1.30,1.50,3.00,5.40,9.10,7.50,9.80,11.40,8.61,13.07
Sparekassen Vendsyssel,12.70,7.60,8.80,12.30,10.70,12.40,12.80,8.80,1.80,2.40,7.50,1.80,6.30,7.20,3.30,5.80,10.90,15.40,15.64,15.89
St. Brøndum Sparekasse,9.30,6.90,9.30,10.30,6.90,14.10,12.80,5.60,,,,,,,,,,,,
Stadil Sparekasse,7.50,7.68,15.50,8.85,11.04,12.20,10.80,-4.18,-28.00,17.80,11.50,-0.50,4.50,-0.90,3.00,11.30,-1.20,3.90,12.79,14.43
"Sundsøre, Sparekassen",7.90,0.60,2.60,3.00,-1.30,0.40,,,,,,,,,,,,,,
Sydbank A/S,22.09,18.40,17.80,25.70,22.30,27.90,36.20,34.60,11.80,12.30,6.00,3.10,6.40,1.90,12.20,12.80,15.90,16.40,11.70,9.50
"Tarm Bank, Aktieselskabet",17.60,15.10,,,,,,,,,,,,,,,,,,
Thiset og Omegns Spare- Og Lånekasse,3.10,10.30,6.90,-1.10,-7.40,-7.90,,,,,,,,,,,,,,
Thisted Andelskasse,5.90,2.80,2.00,5.50,2.90,2.90,16.00,6.90,3.80,,,,,,,,,,,
Tødsø-Erslev Sparekasse,4.20,9.10,,,,,,,,,,,,,,,,,,
Tønder Bank A/S,16.10,16.20,16.80,17.00,17.40,21.40,17.30,17.40,-7.50,7.20,4.20,5.10,,,,,,,,
Totalbanken A/S,15.60,14.90,14.00,17.90,19.10,27.40,33.10,27.80,-7.60,4.10,3.80,-39.10,-28.80,3.30,5.40,8.00,10.04,11.63,13.27,21.60
Tved Sparekasse,10.50,7.50,10.90,12.50,8.10,10.20,11.80,3.20,-6.70,-12.40,,,,,,,,,,
Ulfborg Sparekasse,6.30,0.40,1.60,15.70,10.40,16.90,9.00,-12.20,-29.24,12.40,7.40,-4.70,7.80,-1.20,2.20,,,,,
Ulsted Sparekasse,15.70,12.50,16.60,14.00,17.20,12.70,19.80,10.30,,,,,,,,,,,,
