Lokalbanken i Nordsjælland a/s,9.50,9.10,11.80,19.50,13.10,14.40,17.60,9.50,-16.60,,,,,,,,,,,
Løkken Sparebank A/S,7.30,3.40,3.10,5.10,2.80,14.50,11.40,7.60,-180.30,,,,,,,,,,,
"Lolland A/S, Sparekassen",9.60,7.40,8.40,12.70,7.10,9.90,11.00,8.30,-4.50,-11.20,-8.60,-15.70,,,,,,,,
Lollands Bank A/S,8.90,6.70,7.00,17.40,12.00,14.70,18.90,11.70,1.20,4.70,7.00,1.90,2.60,7.10,-5.70,8.60,16.03,13.66,14.07,10.93
Lunar Bank A/S,,,,,,,,,,,,,,,,,,,,-5.49
Lunde-Kvong Andelskasse,4.22,0.51,0.27,2.58,-4.50,3.28,3.60,1.12,-6.11,4.35,-13.57,,,,,,,,,
Maj Bank A/S,,,,,,,,,,,,,,,,-37.20,-11.37,-25.64,-13.10,-10.10
Max Bank af 2011 A/S,6.20,8.00,11.50,16.70,14.10,17.10,21.70,9.20,-28.60,-9.90,-7.10,,,,,,,,,
Merkur Andelskasse,5.40,6.10,5.60,3.00,4.10,7.30,3.40,6.60,3.60,1.80,0.30,-5.70,-0.60,2.00,2.90,3.30,7.14,-5.99,0.97,2.66
Middelfart Sparekasse,3.00,3.90,9.10,16.70,9.10,7.00,11.90,5.10,-7.80,-4.90,-10.50,0.20,1.50,4.00,8.80,0.50,9.40,9.80,7.90,11.22
"Midt Vest, Sparekassen",9.40,3.50,5.60,6.80,5.90,8.20,,,,,,,,,,,,,,
"Midtbank, Aktieselskab",12.60,-8.10,,,,,,,,,,,,,,,,,,
"Midtfjord, Sparekassen",5.90,-2.30,7.00,8.80,8.40,11.50,8.60,4.90,-10.50,2.40,-159.10,,,,,,,,,
Møns Bank A/S,12.00,8.60,8.10,18.10,14.10,13.30,17.00,9.40,3.20,5.40,1.90,-4.20,2.60,-6.30,7.80,6.90,7.07,8.65,7.88,7.51
Mørke Sparekasse,3.90,3.90,-4.70,3.20,6.50,6.70,10.20,,,,,,,,,,,,,
Morsø Andelskasse JAK,-10.90,4.00,-5.50,7.50,6.60,6.80,-25.49,,,,,,,,,,,,,
"Morsø Bank, Aktieselskabet",8.80,8.30,-8.70,12.70,10.80,11.90,8.70,9.70,0.40,-39.40,,,,,,,,,,
Nees Sparekasse,0.40,1.70,,,,,,,,,,,,,,,,,,
Nordea Bank Danmark A/S,24.40,12.10,14.60,17.20,14.30,16.80,19.15,15.07,9.06,4.80,11.00,6.40,4.70,9.70,13.10,8.60,,,,
Nordea Investment Management Bank A/S,,28.70,23.40,29.10,38.90,13.20,,,,,,,,,,,,,,
Nordea Securities Bank Danmark A/S,,54.80,,,,,,,,,,,,,,,,,,
"Nordfyns Bank, Aktieselskabet",16.40,12.40,13.70,25.30,14.20,15.50,16.30,11.40,-4.20,2.70,1.60,5.10,13.40,8.90,10.00,9.90,10.90,14.60,9.00,10.00
Nordjyske Bank A/S,11.70,11.80,11.40,16.30,11.30,12.90,18.80,14.30,5.40,6.20,8.00,4.10,4.80,4.00,6.40,2.70,6.90,9.40,,
Nykredit Bank A/S,3.10,4.80,3.50,10.30,9.60,13.00,16.00,14.70,-3.60,-0.90,3.30,3.10,0.50,0.50,-13.20,10.70,3.81,17.11,8.19,5.66
Nykredit Portefølje Bank A/S,22.10,10.70,13.30,9.60,12.30,30.70,28.60,,,,,,,,,,,,,
Ø. Brønderslev Sparekasse,5.10,5.40,2.10,4.70,7.90,4.30,9.20,1.80,-3.10,0.40,,,,,,,,,,
Øster og Vester Alling Sparekasse,4.10,1.90,,,,,,,,,,,,,,,,,,
Østervrå Andelskasse,2.10,3.00,-3.60,3.20,6.30,5.00,10.30,6.10,3.20,-2.40,-15.30,1.20,3.30,7.90,6.49,-6.33,-24.90,114.30,-61.12,-65.44
