Lån & Spar Bank A/S,0.10,-0.50,13.80,-5.80,2.80,8.60,20.20,39.10,5.10,2.50,3.00,9.20,8.20,4.70,6.20,23.10,7.20,9.60,5.70,0.90
Langå Sparekasse,15.00,5.80,2.40,-0.50,15.00,2.70,9.40,20.10,2.40,-2.10,-12.80,11.10,6.20,-4.80,1.20,0.20,-1.90,26.50,4.83,7.06
Leasing Fyn Bank A/S,8.80,10.70,-0.80,12.70,-66.30,-22.60,-20.80,-21.40,0.80,-11.92,34.50,32.74,-2.14,-5.59,-24.97,-17.52,-3.10,1.68,35.60,13.70
"Løgumkloster, Sparekassen",13.70,7.30,10.30,7.60,7.70,17.00,24.10,21.30,15.00,,,,,,,,,,,
Lokalbanken i Nordsjælland a/s,12.80,6.20,-1.40,14.50,16.50,33.50,28.30,28.80,-7.70,,,,,,,,,,,
Løkken Sparebank A/S,20.70,33.50,3.90,14.30,22.20,44.10,65.30,33.10,-2.30,,,,,,,,,,,
"Lolland A/S, Sparekassen",14.30,20.90,6.20,15.10,22.60,29.90,15.80,12.30,3.00,1.20,-6.20,25.00,,,,,,,,
Lollands Bank A/S,9.00,8.10,10.90,2.80,13.90,25.10,15.90,13.10,10.70,-7.00,3.40,2.40,-11.50,64.50,-11.20,-4.10,3.29,10.89,11.39,-0.47
Lunar Bank A/S,,,,,,,,,,,,,,,,,,,,0.00
Lunde-Kvong Andelskasse,-1.00,11.72,5.02,6.14,-5.97,43.50,40.94,10.22,12.37,-13.49,3.76,,,,,,,,,
Maj Bank A/S,,,,,,,,,,,,,,,,0.00,0.00,,,49.89
Max Bank af 2011 A/S,23.20,9.90,3.30,14.00,38.30,24.90,56.20,35.00,-15.00,5.70,41.80,,,,,,,,,
Merkur Andelskasse,24.00,21.20,16.90,2.60,20.10,7.00,21.10,38.50,24.10,11.30,9.30,8.40,-2.20,11.60,5.90,4.70,17.13,4.55,-4.07,-0.79
Middelfart Sparekasse,10.00,13.10,4.40,8.40,32.70,16.00,19.50,19.50,-1.90,5.00,0.40,-0.30,2.20,5.30,9.50,-1.00,10.50,16.60,6.20,1.60
"Midt Vest, Sparekassen",5.40,3.70,13.80,-8.20,2.50,-1.30,,,,,,,,,,,,,,
"Midtbank, Aktieselskab",22.40,9.40,,,,,,,,,,,,,,,,,,
"Midtfjord, Sparekassen",0.90,5.80,13.70,2.10,19.60,-4.00,20.00,12.70,4.30,14.50,-22.90,,,,,,,,,
Møns Bank A/S,8.30,10.90,7.80,1.30,0.10,25.80,22.70,8.30,11.20,-1.00,7.60,-1.10,4.40,2.80,2.10,13.90,12.24,6.53,5.08,5.18
Mørke Sparekasse,1.00,-10.60,0.00,9.00,40.10,5.30,16.60,,,,,,,,,,,,,
Morsø Andelskasse JAK,27.90,11.40,1.80,-1.10,17.40,6.90,5.66,,,,,,,,,,,,,
"Morsø Bank, Aktieselskabet",17.30,-0.60,-4.00,27.50,23.80,29.20,46.40,14.90,26.50,-1.70,,,,,,,,,,
Nees Sparekasse,8.60,30.30,,,,,,,,,,,,,,,,,,
Nordea Bank Danmark A/S,-1.00,-0.60,1.50,-5.60,13.00,18.21,17.67,9.25,18.67,5.80,-2.07,-26.00,-3.50,-5.80,-4.60,-2.90,,,,
Nordea Investment Management Bank A/S,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
Nordea Securities Bank Danmark A/S,,0.00,,,,,,,,,,,,,,,,,,
"Nordfyns Bank, Aktieselskabet",7.40,18.10,8.20,-0.60,7.50,22.00,37.10,16.30,8.50,-12.00,5.70,11.00,-0.10,1.10,-1.90,3.80,12.00,1.80,-2.40,-0.70
Nordjyske Bank A/S,13.55,13.70,19.40,-0.10,17.60,24.50,28.60,16.10,12.20,6.20,-0.90,-4.00,-3.40,-0.10,-1.00,95.10,0.90,9.20,,
Nykredit Bank A/S,93.60,30.40,9.50,-8.70,1.80,15.70,23.00,36.80,69.80,-23.70,25.60,8.20,-10.70,-7.60,6.80,-7.50,17.94,1.73,9.95,8.13
Nykredit Portefølje Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
Ø. Brønderslev Sparekasse,8.20,6.80,1.50,1.20,4.80,-1.00,16.60,16.30,7.60,7.40,,,,,,,,,,
