Fionia Bank A/S,0.50,0.60,0.70,0.70,0.60,0.10,-0.20,0.30,4.80,,,,,,,,,,,
Fjaltring-Trans Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.10,0.00,-0.10,-0.20,-0.10,0.40,-0.50,1.70,0.00,0.00,,,
Fjordbank Mors A/S,0.80,0.40,0.50,0.70,0.50,0.40,0.10,-0.10,4.00,4.90,2.10,,,,,,,,,
Flakkebjerg og Omegns Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
Flemløse Sparekasse,0.50,0.20,0.70,0.70,0.50,0.00,0.00,-0.60,0.50,1.80,0.70,1.00,3.40,-0.40,0.19,0.10,0.60,,,
Folkesparekassen,0.50,0.40,0.30,0.20,0.10,0.10,0.20,-0.20,0.30,0.70,0.30,0.40,1.10,0.60,0.30,0.30,0.60,0.10,0.03,0.11
Forstædernes Bank A/S,0.80,1.00,1.00,0.80,0.20,0.10,0.10,0.20,5.10,,,,,,,,,,,
Frørup Andelskasse,0.80,0.70,0.50,0.70,-1.10,-0.10,-0.10,-1.10,-0.40,2.70,1.00,1.20,1.10,2.00,0.00,-0.50,0.17,0.28,-0.41,0.73
Frøs Sparekasse,0.30,0.70,0.70,0.90,0.20,0.30,0.20,0.30,0.80,1.50,1.00,0.90,2.30,2.70,1.50,3.00,0.80,1.20,0.12,-0.06
Frøslev-Mollerup Sparekasse,0.20,0.30,0.40,0.50,0.10,0.40,-0.10,0.20,0.60,1.40,0.90,0.90,0.90,1.50,2.40,1.20,1.90,0.12,0.32,-0.21
Fruering-Vitved Sparekasse,-0.50,-0.30,1.70,0.60,-0.40,-0.90,0.10,0.00,0.60,0.10,-0.10,,,,,,,,,
Funder Fælleskasse Andelskasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
Fuur Sparekasse,0.10,-0.50,0.60,2.20,0.90,0.10,,,,,,,,,,,,,,
