Nordea Investment Management Bank A/S,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
Nordea Securities Bank Danmark A/S,,0.00,,,,,,,,,,,,,,,,,,
"Nordfyns Bank, Aktieselskabet",7.77,8.40,6.00,4.80,4.70,5.00,5.90,6.30,7.40,6.40,6.60,7.00,5.50,5.20,4.70,4.50,4.60,4.10,3.80,3.40
Nordjyske Bank A/S,3.82,3.90,4.10,3.60,4.00,4.50,4.80,4.90,5.40,5.50,5.00,4.60,4.30,4.10,3.90,4.10,3.90,4.00,,
Nykredit Bank A/S,7.40,8.20,8.70,7.80,7.20,7.20,7.60,7.20,10.50,5.60,5.20,5.50,6.00,7.20,6.70,5.30,4.99,4.12,4.58,4.63
Nykredit Portefølje Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
Ø. Brønderslev Sparekasse,3.50,3.30,4.00,3.50,3.50,3.30,3.30,3.30,3.90,4.60,,,,,,,,,,
Øster og Vester Alling Sparekasse,1.90,1.80,,,,,,,,,,,,,,,,,,
Østervrå Andelskasse,1.70,1.90,1.50,1.90,2.10,3.00,3.50,4.20,3.70,3.40,3.70,3.90,3.70,3.90,4.40,5.40,6.50,5.10,4.75,5.00
Østjydsk Bank A/S,6.19,6.20,5.60,5.40,5.60,5.70,6.20,7.00,7.00,7.40,7.60,6.80,8.40,10.70,18.00,7.20,6.40,9.30,,
Østvendsyssel J.A.K. Andelskassen,2.80,2.80,,,,,,,,,,,,,,,,,,
PenSam Bank A/S,1.80,1.80,1.80,1.80,1.90,1.70,2.40,3.10,3.90,3.60,3.40,3.20,2.90,3.40,3.60,4.00,4.10,4.10,4.80,4.90
PFA Bank A/S,,,,,,,,,1.91,2.57,2.05,1.85,1.29,0.00,0.00,0.00,0.00,,,
"Ravsted, Sparekassen",4.10,4.20,,,,,,,,,,,,,,,,,,
Refsnæs Sparekasse,2.00,2.00,1.80,1.90,2.10,1.80,1.90,1.70,2.00,1.70,2.20,2.70,3.10,3.20,3.50,3.70,3.60,,,
"Ringkjøbing Bank, Aktieselskabet",5.20,5.00,4.60,4.60,5.60,7.30,8.00,8.70,,,,,,,,,,,,
